Date,Open,High,Low,Close,Volume,Adj Close
2008-10-01,26.38,27.47,20.65,22.33,136418800,20.28
2008-09-02,27.67,27.76,23.50,26.69,96891900,24.24
2008-08-01,25.92,28.50,25.07,27.29,59889700,24.78
2008-07-01,27.27,27.91,24.87,25.72,77180100,23.26
2008-06-02,28.24,29.57,27.11,27.51,77058100,24.88
2008-05-01,28.50,30.53,27.95,28.32,69931800,25.61
2008-04-01,28.83,32.10,27.93,28.52,69066000,25.70
2008-03-03,27.24,29.59,26.87,28.38,74958500,25.57
2008-02-01,31.06,33.25,27.02,27.20,122053500,24.51
2008-01-02,35.79,35.96,31.04,32.60,97806800,29.26
2007-12-03,33.50,36.72,32.63,35.60,55002300,31.96
2007-11-01,36.53,37.50,32.68,33.60,90498800,30.16
2007-10-01,29.46,37.00,29.29,36.81,85080900,32.93
2007-09-04,28.50,29.85,28.27,29.46,61223000,26.36
2007-08-01,28.95,30.10,27.51,28.73,55264800,25.70
2007-07-02,29.67,31.84,28.95,28.99,64862000,25.85
2007-06-01,30.79,30.90,29.04,29.47,59647900,26.27
2007-05-01,29.94,31.16,29.90,30.69,64202000,27.36
2007-04-02,27.89,30.74,27.56,29.94,51337600,26.61
2007-03-01,27.82,28.55,26.60,27.87,59843900,24.77
2007-02-01,30.84,30.94,27.79,28.17,72483300,25.03
2007-01-03,29.91,31.48,29.40,30.86,69924300,27.33
2006-12-01,29.23,30.26,28.80,29.86,58945000,26.44
2006-11-01,28.78,30.00,28.58,29.36,61544700,26.00
2006-10-02,27.32,28.85,27.15,28.71,61492200,25.34
2006-09-01,25.89,27.52,25.39,27.35,56588300,24.14
2006-08-01,24.02,26.25,23.85,25.70,50459500,22.68
2006-07-03,23.53,24.60,22.23,24.06,68627600,21.16
2006-06-01,22.74,23.65,21.46,23.30,92940200,20.49
2006-05-01,24.32,25.00,22.45,22.65,110427000,19.92
2006-04-03,27.67,27.94,24.00,24.15,107219900,21.15
2006-03-01,26.98,28.22,26.62,27.21,65223100,23.83
2006-02-01,27.96,28.07,26.34,26.87,58565000,23.54
2006-01-03,26.25,28.38,26.10,28.15,74173200,24.57
2005-12-01,27.73,28.10,26.10,26.15,62892300,22.83
2005-11-01,25.61,28.25,25.61,27.68,71469100,24.16
2005-10-03,25.71,25.80,24.25,25.70,72132400,22.37
2005-09-01,27.38,27.39,25.12,25.73,66976400,22.40
2005-08-01,25.81,27.94,25.76,27.38,65529900,23.83
2005-07-01,24.85,26.48,24.50,25.61,69046600,22.23
2005-06-01,25.73,26.00,24.82,24.84,62956700,21.56
2005-05-02,25.23,26.09,24.64,25.80,62699700,22.39
2005-04-01,24.24,25.45,23.94,25.30,77090200,21.89
2005-03-01,25.19,25.79,23.82,24.17,72899700,20.91
2005-02-01,26.25,26.50,25.13,25.16,75992300,21.77
2005-01-03,26.80,27.10,25.64,26.28,79642800,22.66
2004-12-01,26.95,27.44,26.68,26.72,84488000,23.04
2004-11-01,28.16,30.20,26.10,26.81,86446000,23.12
2004-10-01,27.82,28.89,27.55,27.97,65742900,21.64
2004-09-01,27.23,27.79,26.74,27.65,57725200,21.40
2004-08-02,28.27,28.55,26.85,27.30,52104600,21.12
2004-07-01,28.70,29.89,27.25,28.49,76666600,21.98
2004-06-01,26.13,28.80,25.86,28.56,77068200,22.03
2004-05-03,26.19,26.60,25.42,26.23,58942400,20.24
2004-04-01,24.95,27.72,24.85,26.13,77386600,20.16
2004-03-01,26.63,26.72,24.01,24.93,77111900,19.23
2004-02-02,27.61,27.80,26.35,26.53,57385900,20.47
2004-01-02,27.58,28.83,27.26,27.65,63635800,21.33
2003-12-01,25.90,27.55,25.50,27.37,69030000,21.12
2003-11-03,26.35,26.75,24.84,25.71,77670400,19.84
2003-10-01,28.03,29.46,25.91,26.14,63898000,20.17
2003-09-02,26.70,30.00,26.47,27.80,62697200,21.33
2003-08-01,26.33,26.95,25.43,26.52,47667100,20.35
2003-07-01,25.59,27.81,25.39,26.41,61659800,20.26
2003-06-02,24.98,26.51,23.60,25.64,77050900,19.67
2003-05-01,25.54,26.50,23.89,24.61,66480900,18.88
2003-04-01,24.46,26.43,23.95,25.57,62151600,19.62
2003-03-03,24.02,26.80,22.55,24.21,68727900,18.57
2003-02-03,47.93,49.10,23.30,23.70,73871300,18.18
2003-01-02,52.30,57.32,47.03,47.46,86929500,18.15
2002-12-02,58.65,58.96,51.26,51.70,63170400,19.77
2002-11-01,52.43,58.64,51.90,57.68,79219500,22.06
2002-10-01,44.32,54.07,43.19,53.47,112232300,20.45
2002-09-03,48.52,51.10,43.11,43.74,90564100,16.73
2002-08-01,47.58,53.45,43.80,49.08,80631600,18.77
2002-07-01,54.12,54.93,41.41,47.98,114821000,18.35
2002-06-03,50.99,56.44,49.17,54.70,96181400,20.92
2002-05-01,52.16,56.44,48.35,50.91,67578800,19.47
2002-04-01,59.83,60.40,51.44,52.26,67948300,19.98
2002-03-01,59.05,65.00,58.31,60.31,55857200,23.06
2002-02-01,64.15,64.50,57.15,58.34,63117200,22.31
2002-01-02,66.65,70.62,61.33,63.71,68080000,24.36
2001-12-03,63.83,69.89,63.80,66.25,51004700,25.33
2001-11-01,60.08,68.34,59.60,64.21,65676300,24.55
2001-10-01,50.94,63.63,50.41,58.15,78938700,22.24
2001-09-04,57.19,59.08,47.50,51.17,108497700,19.57
2001-08-01,66.80,67.54,56.30,57.05,52686800,21.81
2001-07-02,72.05,73.15,64.20,66.19,72106300,25.31
2001-06-01,69.60,76.15,66.01,73.00,73498100,27.91
2001-05-01,67.66,72.15,67.25,69.18,83999400,26.45
2001-04-02,54.81,71.10,51.06,67.75,107508700,25.91
2001-03-01,58.56,61.13,49.75,54.69,90297700,20.91
2001-02-01,60.81,65.06,53.88,59.00,85342300,22.56
2001-01-02,44.13,64.75,42.88,61.06,99401400,23.35
2000-12-01,58.06,60.63,40.31,43.38,107832200,16.59
2000-11-01,68.50,72.37,57.00,57.38,103841100,21.94
2000-10-02,60.50,70.12,48.44,68.87,116994900,26.33
2000-09-01,70.00,72.06,58.63,60.31,74979300,23.06
2000-08-01,69.94,74.87,68.12,69.81,56172800,26.69
2000-07-03,79.69,82.87,67.25,69.81,65223400,26.69
2000-06-01,64.37,82.19,63.81,80.00,69063900,30.59
2000-05-01,72.87,74.00,60.38,62.56,63609000,23.92
2000-04-03,94.44,96.50,65.00,69.75,122959400,26.67
2000-03-01,89.62,115.00,88.94,106.25,90976900,40.63
2000-02-01,98.50,110.00,88.12,89.37,69646200,34.17
2000-01-03,117.37,118.62,94.87,97.87,67403400,37.42
1999-12-01,91.06,119.94,90.87,116.75,57886100,44.64
1999-11-01,93.25,94.50,84.37,91.05,72828600,34.82
1999-10-01,90.19,95.25,85.06,92.56,54369300,35.39
1999-09-01,92.31,97.87,88.81,90.56,48796600,34.63
1999-08-02,85.69,96.37,81.62,92.56,63403500,35.39
1999-07-01,89.87,100.75,85.50,85.81,56944200,32.81
1999-06-01,80.62,90.25,76.12,90.19,42956400,34.49
1999-05-03,81.44,81.81,75.50,80.69,58290200,30.85
1999-04-01,91.25,95.62,79.87,81.31,58198000,31.09
1999-03-01,149.56,180.38,87.87,89.62,70789600,34.27
1999-02-01,175.44,175.94,143.98,150.13,87282900,28.70
1999-01-04,139.61,175.13,136.00,175.00,81688900,33.46
1998-12-01,120.25,144.00,120.12,138.69,51152500,26.52
1998-11-02,106.37,130.27,104.75,122.00,61680300,23.33
1998-10-01,108.06,110.12,87.75,105.87,77380500,20.24
1998-09-01,95.25,114.62,94.50,110.06,58628500,21.04
1998-08-03,109.12,113.75,95.75,95.94,70606100,18.34
1998-07-01,109.12,119.62,105.37,109.94,58318300,21.02
1998-06-01,83.87,108.56,83.12,108.37,59552800,20.72
1998-05-01,90.19,91.00,81.87,84.81,56473600,16.21
1998-04-01,89.81,99.12,86.62,90.12,51116700,17.23
1998-03-02,85.87,90.94,79.25,89.50,51732000,17.11
1998-02-02,151.75,160.06,79.37,84.75,76292100,16.20
1998-01-02,129.63,150.13,124.37,149.19,76808900,14.26
1997-12-01,141.94,146.63,118.00,129.25,67425900,12.36
1997-11-03,131.63,142.25,129.00,141.50,49124300,13.53
1997-10-01,132.50,139.63,123.50,130.00,68703800,12.43
1997-09-02,133.13,140.25,130.63,132.31,57024100,12.65
1997-08-01,141.38,144.63,131.00,132.19,57472700,12.64
1997-07-01,126.44,150.75,123.25,141.38,78917500,13.52
1997-06-02,125.00,134.94,118.25,126.37,48022600,12.08
1997-05-01,122.00,129.06,114.87,124.00,65770100,11.85
1997-04-01,90.12,122.62,89.75,121.50,90802500,11.61
1997-03-03,97.00,101.00,87.62,91.69,78573200,8.77
1997-02-03,102.62,103.50,94.00,97.50,72398100,9.32
1997-01-02,83.12,103.25,80.75,102.00,75104400,9.75
