Date,Open,High,Low,Close,Volume,Adj Close
2004-09-01,36.96,39.98,34.73,37.62,3298100,35.02
2004-08-02,38.00,38.20,33.50,36.91,2500400,34.36
2004-07-01,35.25,38.33,32.95,38.14,3130000,35.46
2004-06-01,30.37,35.50,28.51,35.12,2779800,32.65
2004-05-03,28.65,30.80,25.22,30.36,4111400,28.22
2004-04-01,37.24,39.98,28.50,28.63,4256200,26.57
2004-03-01,37.08,40.15,33.53,37.27,3976500,34.58
2004-02-02,34.25,37.09,31.40,36.75,2669300,34.10
2004-01-02,35.48,37.90,31.62,34.05,3074100,31.55
2003-12-01,24.84,37.05,24.74,35.02,3287500,32.45
2003-11-03,23.66,24.96,22.50,24.85,2158000,23.03
2003-10-01,18.57,24.15,18.54,23.65,1927200,21.87
2003-09-02,18.31,20.05,17.88,18.38,1481200,16.99
2003-08-01,15.65,18.50,15.42,18.41,1733900,17.02
2003-07-01,16.12,16.75,15.10,15.76,1229400,14.53
2003-06-02,15.90,17.88,15.85,16.37,1147300,15.09
2003-05-01,14.28,15.85,13.51,15.75,1754100,14.52
2003-04-01,9.95,14.44,9.72,14.32,2729000,13.16
2003-03-03,11.78,11.86,9.61,9.83,1722100,9.03
2003-02-03,14.45,14.62,11.46,11.62,3293000,10.68
2003-01-02,13.16,17.73,12.89,14.35,1664800,13.13
2002-12-02,14.90,14.90,12.85,13.12,718000,12.01
2002-11-01,12.88,14.71,11.75,14.48,825200,13.25
2002-10-01,11.64,13.74,10.87,12.85,1158900,11.71
2002-09-03,13.63,13.80,10.66,11.61,963100,10.58
2002-08-01,16.66,17.00,13.20,13.73,1221600,12.52
2002-07-01,19.98,19.99,14.60,16.65,938600,15.13
2002-06-03,20.54,22.00,19.05,19.89,1076300,18.07
2002-05-01,18.04,20.90,17.50,20.54,1200900,18.66
2002-04-01,18.10,19.10,17.22,18.04,1023800,16.34
2002-03-01,17.50,18.60,16.36,18.15,1217600,16.44
2002-02-04,18.80,19.17,17.58,17.72,857600,16.05
2002-01-02,18.11,19.99,17.48,19.98,671100,18.05
2001-12-03,16.71,18.75,15.96,18.11,905000,16.36
2001-11-01,14.51,17.50,13.95,16.89,798300,15.26
2001-10-01,14.00,15.89,13.00,14.39,713100,12.92
2001-09-04,19.95,20.47,13.08,13.98,929100,12.55
2001-08-01,19.90,20.58,18.87,19.89,464400,17.85
2001-07-02,20.20,21.70,18.46,19.70,646400,17.59
2001-06-01,19.45,22.00,19.05,20.15,997400,18.00
2001-05-01,18.30,20.97,18.28,19.52,831700,17.43
2001-04-02,14.60,19.10,13.72,18.31,1492000,16.27
2001-03-01,15.42,17.09,14.26,14.69,738000,13.05
2001-02-01,15.89,17.00,14.00,15.24,871700,13.54
2001-01-02,18.00,18.00,14.88,15.64,723400,13.68
2000-12-01,14.50,18.31,14.50,18.00,904100,15.74
2000-11-01,15.81,15.88,12.69,14.25,598300,12.46
2000-10-02,15.19,16.38,13.50,15.94,797900,13.70
2000-09-01,17.56,18.62,14.88,15.19,778200,13.05
2000-08-01,18.12,18.56,16.75,17.38,760600,14.93
2000-07-03,18.50,19.69,17.38,17.94,740800,15.20
2000-06-01,22.50,23.19,18.25,18.56,876000,15.73
2000-05-01,25.00,26.88,22.31,22.56,842900,19.12
2000-04-03,25.25,26.25,22.81,25.06,650800,21.02
2000-03-01,21.62,25.56,20.62,25.00,796000,20.97
2000-02-01,25.00,25.56,21.31,21.88,846700,18.35
2000-01-03,32.75,32.94,24.56,24.88,759400,20.63
1999-12-01,25.06,33.00,24.62,33.00,918600,27.37
1999-11-01,25.31,25.94,24.00,25.31,553000,21.00
1999-10-01,25.62,26.19,21.75,25.56,570600,20.99
1999-09-01,26.88,27.94,24.56,25.75,347300,21.14
1999-08-02,26.12,29.50,25.12,27.00,651800,22.17
1999-07-01,27.00,30.06,25.81,25.94,602900,21.10
1999-06-01,27.00,28.81,25.25,27.00,630400,21.96
1999-05-03,30.38,34.25,26.94,26.94,672400,21.91
1999-04-01,23.50,32.50,23.50,30.25,968500,24.41
1999-03-01,25.12,26.00,22.25,23.50,724500,18.96
1999-02-01,26.06,28.75,24.50,25.38,694500,20.48
1999-01-04,23.25,29.12,23.19,26.06,907800,20.84
1998-12-01,23.94,24.19,22.12,23.00,558400,18.39
1998-11-02,23.75,27.75,22.75,24.44,784100,19.54
1998-10-01,23.50,24.69,21.62,23.25,657600,18.40
1998-09-01,21.06,25.31,20.44,23.88,829100,18.89
1998-08-03,26.75,27.44,20.56,20.94,758600,16.57
1998-07-01,33.00,33.50,26.44,27.00,510700,21.15
1998-06-01,35.88,36.31,31.00,33.00,423000,25.86
1998-05-01,39.25,39.62,35.88,35.88,583000,28.11
1998-04-01,37.88,43.06,37.12,39.12,625700,30.46
1998-03-02,35.56,42.12,35.50,37.75,579700,29.39
1998-02-02,33.50,36.00,33.38,35.12,613600,27.34
1998-01-02,31.00,33.75,28.44,33.38,851600,25.79
1997-12-01,31.31,32.50,26.88,31.25,579000,24.15
1997-11-03,34.00,36.94,31.00,31.31,581700,24.20
1997-10-01,34.88,36.56,30.38,34.00,619400,26.09
1997-09-02,35.38,40.75,34.69,34.75,534200,26.66
1997-08-01,36.31,36.94,34.25,35.12,283600,26.95
1997-07-01,35.00,36.94,34.19,36.56,450200,27.86
1997-06-02,32.50,35.62,32.25,35.00,410200,26.66
1997-05-01,29.25,32.62,28.75,32.25,319000,24.57
1997-04-01,26.38,30.00,25.38,29.25,513900,22.10
1997-03-03,31.38,31.38,26.38,26.62,544100,20.12
1997-02-03,31.62,32.88,30.62,31.38,318900,23.71
1997-01-02,31.50,33.38,31.00,31.75,445800,23.80
1996-12-02,30.25,32.00,28.75,31.38,353400,23.52
1996-11-15,29.62,30.88,29.38,30.12,322900,22.58
