Date,Open,High,Low,Close,Volume,Adj Close
2007-08-01,8.48,8.87,7.49,7.81,43250900,7.70
2007-07-02,9.57,9.64,7.90,8.51,67365600,8.39
2007-06-01,8.37,9.70,8.05,9.42,46394300,9.29
2007-05-01,8.04,8.98,7.96,8.34,36671700,8.23
2007-04-02,7.90,8.38,7.67,8.04,36198300,7.93
2007-03-01,7.77,8.23,7.44,7.89,48838700,7.78
2007-02-01,8.17,8.97,7.60,7.91,45474900,7.80
2007-01-03,7.56,8.62,7.43,8.13,65908200,8.02
2006-12-01,8.10,8.15,6.85,7.51,99135400,7.41
2006-11-01,8.33,9.19,8.00,8.13,21260100,8.02
2006-10-02,8.10,8.67,7.81,8.28,26241100,8.17
2006-09-01,8.42,9.48,7.61,8.09,50283900,7.98
2006-08-01,6.68,8.47,6.47,8.37,40382400,8.26
2006-07-03,6.98,6.98,6.06,6.67,28633300,6.58
2006-06-01,7.21,7.25,6.17,6.93,28872000,6.79
2006-05-01,7.08,7.43,6.75,7.16,25832500,7.01
2006-04-03,8.05,8.05,6.91,6.95,34323800,6.81
2006-03-01,8.00,8.29,7.39,7.96,21807800,7.69
2006-02-01,8.53,8.70,7.96,7.97,16911300,7.70
2006-01-03,7.72,8.96,7.66,8.58,30642300,8.29
2005-12-01,8.24,8.41,7.64,7.72,17709600,7.37
2005-11-01,8.33,8.57,7.57,8.13,18485300,7.76
2005-10-03,10.00,10.00,7.98,8.32,21327400,7.94
2005-09-01,9.97,10.20,9.55,9.86,11558900,9.30
2005-08-01,10.72,11.04,9.64,9.97,10806100,9.40
2005-07-01,10.22,11.19,10.12,10.74,10445300,10.13
2005-06-01,10.04,11.48,9.85,10.24,14893600,9.57
2005-05-02,9.16,10.45,9.07,9.98,16626500,9.32
2005-04-01,11.65,11.69,9.07,9.11,16543800,8.51
2005-03-01,12.57,12.73,10.94,11.33,11663600,10.47
2005-02-01,13.27,13.54,12.49,12.65,9122600,11.69
2005-01-03,14.66,14.75,13.04,13.17,10399200,12.17
2004-12-01,14.16,15.00,13.90,14.64,7012400,13.43
2004-11-01,13.13,14.45,12.88,14.18,7471900,13.01
2004-10-01,14.10,14.32,12.61,13.03,11003600,11.95
2004-09-01,14.12,14.68,13.65,14.05,8064100,12.79
2004-08-02,14.65,15.10,13.61,14.11,7309100,12.84
2004-07-01,15.65,15.77,14.30,14.72,9186000,13.40
2004-06-01,14.86,16.48,14.66,15.65,10165600,14.15
2004-05-03,15.20,15.65,13.89,14.85,12017700,13.43
2004-04-01,13.52,16.23,13.00,15.36,13266300,13.89
2004-03-01,13.88,14.28,12.75,13.57,9719700,12.19
2004-02-02,14.10,14.77,13.30,13.75,12441100,12.35
2004-01-02,16.10,17.34,14.33,14.54,13595100,13.06
2003-12-01,13.29,17.33,12.82,16.00,13088900,14.29
2003-11-03,12.23,13.31,11.96,13.20,11857400,11.79
2003-10-01,10.77,12.51,10.41,12.13,10842000,10.83
2003-09-02,11.73,12.53,10.65,10.77,9289700,9.54
2003-08-01,11.08,11.68,10.45,11.56,7655400,10.24
2003-07-01,10.90,11.65,10.43,11.06,9687800,9.80
2003-06-02,10.65,11.71,10.25,10.99,12066600,9.64
2003-05-01,10.32,10.55,9.45,10.50,11254200,9.21
2003-04-01,7.30,10.97,7.30,10.30,16289300,9.04
2003-03-03,8.38,8.42,6.58,7.52,16756200,6.53
2003-02-03,9.11,9.31,8.00,8.32,7597100,7.23
2003-01-02,9.50,10.80,8.92,9.11,8950500,7.92
2002-12-02,11.65,11.91,9.30,9.30,9237800,8.00
2002-11-01,8.43,11.50,8.31,11.38,12185800,9.79
2002-10-01,9.68,9.99,6.90,8.46,17790900,7.27
2002-09-03,11.50,11.51,9.24,9.80,12444100,8.33
2002-08-01,13.37,13.52,10.65,11.77,9372500,10.00
2002-07-01,16.00,16.24,11.52,13.47,11008800,11.44
2002-06-03,17.70,17.84,15.25,16.00,7843700,13.49
2002-05-01,15.97,18.23,15.60,17.65,8529200,14.88
2002-04-01,15.91,16.75,14.88,16.00,7510400,13.41
2002-03-01,15.00,17.29,14.93,16.49,10464300,13.82
2002-02-01,14.52,15.78,13.90,14.88,9953100,12.47
2002-01-02,15.94,17.15,14.01,15.30,17022600,12.82
2001-12-03,18.45,18.46,14.83,15.72,7578500,13.08
2001-11-01,16.03,19.08,15.97,18.94,5611600,15.76
2001-10-01,17.35,18.77,15.88,16.05,5877500,13.36
2001-09-04,19.93,20.72,14.70,17.35,9035400,14.30
2001-08-01,25.15,25.35,19.74,19.87,5909400,16.38
2001-07-02,24.56,25.93,24.25,25.47,4203200,20.75
2001-06-01,24.30,26.15,23.50,24.55,5944700,20.00
2001-05-01,28.80,29.43,24.05,24.35,6907400,19.84
2001-04-02,27.80,31.42,27.29,29.48,5965200,24.02
2001-03-01,27.81,31.37,27.02,28.12,6128900,22.68
2001-02-01,27.92,29.00,26.80,27.81,5018900,22.43
2001-01-02,23.81,28.74,23.75,28.19,6225900,22.73
2000-12-01,23.62,24.81,21.69,23.44,6076900,18.70
2000-11-01,25.69,26.75,22.56,22.75,4956800,18.15
2000-10-02,25.44,27.00,23.37,26.12,5298000,20.84
2000-09-01,24.44,27.12,23.87,25.50,9560100,20.10
2000-08-01,46.63,47.00,23.81,24.19,9179400,19.07
2000-07-03,43.13,48.63,43.13,46.56,5769300,21.00
2000-06-01,48.38,51.56,42.00,43.00,6102700,19.19
2000-05-01,54.94,54.94,47.75,48.56,5679100,20.81
2000-04-03,46.75,57.25,46.69,54.75,9315500,23.47
2000-03-01,41.88,46.69,40.25,45.94,8193300,19.51
2000-02-01,49.63,50.56,41.19,41.63,6558800,17.68
2000-01-03,52.75,55.19,47.31,49.75,6702500,21.13
1999-12-01,50.50,53.94,48.50,53.31,4785100,22.41
1999-11-01,55.00,56.13,50.06,50.50,4557600,21.23
1999-10-01,51.13,57.00,49.63,54.88,4515000,23.07
1999-09-01,52.13,53.56,48.56,50.25,4349300,20.93
1999-08-02,49.63,52.31,46.25,52.13,5308300,21.71
1999-07-01,57.50,58.63,48.19,48.50,6587200,20.20
1999-06-01,57.63,57.94,52.63,56.44,5448100,23.31
1999-05-03,63.94,67.50,55.88,57.13,5700000,23.59
1999-04-01,57.00,67.87,56.00,63.94,6322300,26.40
1999-03-01,58.75,60.63,55.25,56.69,4777100,23.24
1999-02-01,60.94,61.75,56.38,59.31,4534000,24.32
1999-01-04,58.56,66.50,57.38,61.44,7174900,25.19
1998-12-01,55.25,59.88,52.38,58.69,4124400,23.88
1998-11-02,54.19,56.19,51.63,55.06,3940300,22.41
1998-10-01,46.50,54.25,38.81,54.25,6126100,22.08
1998-09-01,44.00,49.81,40.63,47.00,5054200,18.95
1998-08-03,56.44,57.44,43.50,44.63,5692400,18.00
1998-07-01,58.75,61.44,56.06,57.00,4836300,22.98
1998-06-01,52.44,59.13,50.75,59.00,5141100,23.62
1998-05-01,47.50,53.00,44.88,51.88,5922400,20.77
1998-04-01,64.75,65.94,42.50,45.81,9493400,18.34
1998-03-02,56.38,65.69,56.19,64.81,5428400,17.43
1998-02-02,51.50,56.88,49.88,56.56,4944900,15.21
1998-01-02,48.69,51.31,42.63,51.00,6047000,13.71
1997-12-01,43.44,49.00,43.44,48.56,4187100,12.95
1997-11-03,44.50,47.00,42.06,43.00,4698200,11.47
1997-10-01,45.00,50.25,41.50,43.69,5866600,11.65
1997-09-02,43.19,46.13,43.13,45.13,4842600,11.92
1997-08-01,40.75,45.25,39.38,43.00,4781100,11.36
1997-07-01,38.25,42.19,38.19,40.88,5020900,10.80
1997-06-02,37.63,39.50,37.00,38.00,4695300,9.94
1997-05-01,34.75,37.88,34.00,37.50,5586900,9.81
1997-04-01,31.37,35.38,30.00,34.75,5561200,9.09
1997-03-03,33.00,33.50,30.75,31.37,4003500,8.10
1997-02-03,32.38,33.88,31.75,32.88,4944600,8.49
1997-01-02,31.87,35.00,31.37,32.13,6011600,8.30
