Date,Open,High,Low,Close,Volume,Adj Close
1997-10-01,62.63,66.37,55.00,59.81,4347500,18.41
1997-09-02,59.25,64.56,56.63,61.88,7099900,19.05
1997-08-01,70.94,71.19,57.56,59.75,5083400,18.29
1997-07-01,65.00,71.69,64.62,71.19,3314200,21.79
1997-06-02,59.38,70.00,58.13,64.56,4995200,19.76
1997-05-01,60.38,63.75,57.13,58.88,3912700,17.93
1997-04-01,55.00,61.00,54.00,60.38,4562700,18.38
1997-03-03,59.38,65.00,54.75,55.50,5923400,16.90
1997-02-03,108.00,125.37,59.50,60.00,7263300,18.17
1997-01-02,98.00,110.12,96.00,108.12,5877300,16.37
